"";"CO_MUNICIPIO";"Populacao";"desp_aluno_mat";"CO_ENTIDADE";"IN_LOCAL_FUNC_PREDIO_ESCOLAR";"IN_LOCAL_FUNC_SALAS_EMPRESA";"IN_LOCAL_FUNC_SOCIOEDUCATIVO";"IN_LOCAL_FUNC_UNID_PRISIONAL";"IN_LOCAL_FUNC_PRISIONAL_SOCIO";"IN_LOCAL_FUNC_TEMPLO_IGREJA";"IN_LOCAL_FUNC_CASA_PROFESSOR";"IN_LOCAL_FUNC_GALPAO";"IN_AGUA_FILTRADA";"IN_AGUA_REDE_PUBLICA";"IN_AGUA_POCO_ARTESIANO";"IN_AGUA_CACIMBA";"IN_AGUA_FONTE_RIO";"IN_AGUA_INEXISTENTE";"IN_ENERGIA_REDE_PUBLICA";"IN_ENERGIA_INEXISTENTE";"IN_LABORATORIO_INFORMATICA";"IN_QUADRA_ESPORTES";"IN_BIBLIOTECA";"IN_SALA_LEITURA";"IN_INTERNET";"IN_BANDA_LARGA";"IN_ALIMENTACAO";"UF";"Nome_Escola";"Indicador_Escola";"num_matriculas"
"11566";1505502;108547;12628,3270933451;15119475;1;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;1;1;0;1;1;1;1;"PA";"E M E F ROBERTO FERNANDES OLIVEIRA";3,3;1661
"11567";1505502;108547;12628,3270933451;15119084;1;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;1;1;1;0;1;0;1;"PA";"E M E F BELARMINA FERNANDES";3,5;1047
"11568";1505502;108547;12628,3270933451;15119025;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;1;1;0;1;1;1;"PA";"E M E F AMILCAR B TOCANTINS";3,8;975
"11569";1505502;108547;12628,3270933451;15206408;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;"PA";"EMEF CONTO DE FADAS";3,9;222
"11570";1505502;108547;12628,3270933451;15119408;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;1;0;0;0;1;"PA";"E M E F PAULINO BORGES";3,7;257
"11571";1505502;108547;12628,3270933451;15119599;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;1;0;1;1;1;1;"PA";"E M E F STO ANTONIO";4,5;739
"11572";1505502;108547;12628,3270933451;15119009;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;1;0;1;1;1;1;"PA";"E M E F PROF Mª DA SILVA NUNES";4,7;1091
"11573";1505502;108547;12628,3270933451;15119173;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;1;0;1;1;0;1;"PA";"E M E F COMUNITARIA DO URAIM";4;341
"11574";1505502;108547;12628,3270933451;15569586;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;1;0;1;1;1;"PA";"E M E F JOSE DIMAX";5,4;265
"11575";5103254;34885;17678,346498494;51091852;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;1;0;1;0;1;"MT";"ESCOLA MUNICIPAL RAQUEL DE QUEIROZ";4,5;274
"11576";5103254;34885;17678,346498494;51092328;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;"MT";"ESCOLA MUNICIPAL TANCREDO NEVES";3,6;204
"11577";3143104;48096;45345,5461706783;31200565;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"ESCOLA MUNICIPAL CELSO BUENO";5;492
"11578";2704906;3600;16750,4905220884;27013499;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;1;1;1;"AL";"ESCOLA MUNICIPAL PROFº ORLANDO LINS";4,6;529
"11579";3126208;9184;35608,8005527638;31108472;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;1;"MG";"EM STO ANTONIO";6;162
"11580";3126208;9184;35608,8005527638;31111112;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;1;1;"MG";"E M LAZARO XAVIER PIRES";5,6;300
"11581";2908705;18229;14977,1870367347;29258332;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"BA";"COLEGIO MUNICIPAL ALCIDES CORDEIRO";4;841
"11582";2908705;18229;14977,1870367347;29333890;1;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;1;"BA";"ESCOLA MUNICIPAL ANTONIO TERENCIO";4,6;236
"11583";2908705;18229;14977,1870367347;29258340;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;1;1;1;"BA";"ESCOLA MUNICIPAL ADELMARIO PINHEIRO";4,9;290
"11584";2908705;18229;14977,1870367347;29258863;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;1;"BA";"ESCOLA MUNICIPAL JOVINO COUTINHO";3,2;262
"11585";2908705;18229;14977,1870367347;29258464;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;1;1;1;1;"BA";"ESCOLA MUNICIPAL ARISTIDES CARVALHO";4,1;257
"11586";2908705;18229;14977,1870367347;29259223;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"BA";"ESCOLA MUNICIPAL DR TRANQUILINO LEOVIGILDO TORRES";4,2;269
"11587";1504422;125435;15798,679656348;15035255;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;1;1;1;1;1;1;"PA";"E M E F PROF EMILIA CLARA DE LIMA";4,3;390
"11588";1504422;125435;15798,679656348;15035085;1;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;1;1;1;1;"PA";"E M E F INACIO RODRIGUES DA CUNHA";3,3;322
"11589";1504422;125435;15798,679656348;15142280;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;1;1;0;1;1;1;"PA";"E M E F MAESTRO CARLOS GOMES";4,4;286
"11590";1504422;125435;15798,679656348;15581195;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;1;1;0;0;0;1;"PA";"E M E F EDUARDO LAUANDE";3,1;315
"11591";1504422;125435;15798,679656348;15591018;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;1;1;1;1;1;"PA";"E M E I F ASS DE PAIS E MESTRES DO CENTRO EDUCACIONAL LP";3,7;980
"11592";1504422;125435;15798,679656348;15034577;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;1;1;"PA";"E M E F DR ALCANTARA";2,8;325
"11593";1504422;125435;15798,679656348;15581586;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;1;0;1;1;1;"PA";"E M E F DOM CALABRIA";3,4;903
"11594";1504422;125435;15798,679656348;15156729;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;0;1;1;1;"PA";"E M E I F MARIA DO CARMO PINHEIRO RODRIGUES";3,5;640
"11595";1504422;125435;15798,679656348;15035417;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;1;1;0;1;1;1;"PA";"E M E F PE ROMEU PIRES BORGES";5,4;610
"11596";1504422;125435;15798,679656348;15043940;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;1;1;1;0;1;"PA";"E M E F JOAO MILTON DANTAS";3,6;632
"11597";1504422;125435;15798,679656348;15564479;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;1;0;0;1;"PA";"E M E I F CENTRO EDUCACIONAL PIMPOLHO";4,2;1173
"11598";1504422;125435;15798,679656348;15035212;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;"PA";"E M E F PE MARCOS SCHAWALDER";2,9;249
"11599";1504422;125435;15798,679656348;15581780;1;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;1;1;1;0;1;1;1;"PA";"E M E F SANTA TEREZA D AVILA";3,7;855
"11600";1504422;125435;15798,679656348;15581250;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;1;0;1;1;0;1;"PA";"E M E F SUELY FALCAO";3,2;823
"11601";1504422;125435;15798,679656348;15043819;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;1;1;1;"PA";"E M E F SANTO AMARO";3,6;386
"11602";1504422;125435;15798,679656348;15098559;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;1;1;0;0;1;"PA";"E M E I F CENTRO EDUCACIONAL OMEGA";4;232
"11603";1504422;125435;15798,679656348;15581896;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;0;1;"PA";"E M E F PROF PAULO FREIRE";4,2;769
"11604";1504422;125435;15798,679656348;15034798;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;1;1;1;1;1;1;"PA";"E M E F MARIA DE FATIMA MONTEIRO FERREIRA";4,1;548
"11605";3156700;135196;29908,5957245458;31329436;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;1;1;1;1;"MG";"EM ADAO DE FATIMA PEREIRA";5,5;755
"11606";3156700;135196;29908,5957245458;31277851;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"ESCOLA MUNICIPAL ANIBAL MACHADO";4,6;963
"11607";3156700;135196;29908,5957245458;31296635;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"EM ORDALIA FERREIRA CAMPOS";4,4;891
"11608";3156700;135196;29908,5957245458;31323705;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"EM VER JOSE LOPES";4,9;615
"11609";3156700;135196;29908,5957245458;31223069;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"ESCOLA MUNICIPAL GABRIELA LEITE ARAUJO";3,8;855
"11610";3156700;135196;29908,5957245458;31323721;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"EM PROFESSORA MARITA DIAS";3,8;467
"11611";3156700;135196;29908,5957245458;31226505;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;0;1;"MG";"EM PROFA IRENE PINTO";4,6;434
"11612";3156700;135196;29908,5957245458;31013200;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;0;1;"MG";"EM PROFA ROSALINA ALVES NOGUEIRA";5,5;292
"11613";2406106;18490;13392,0608477842;24011363;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;1;1;1;"RN";"ESCOLA MUNICIPAL SANTO ALEXANDRE";2,5;333
"11614";1200179;10820;20333,0502895753;12009881;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;0;1;1;1;"AC";"ESC NAIR SOMBRA";4;657
"11615";1700350;5565;20100,4369626168;17020433;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;1;0;1;"TO";"ESC MUL DUQUE DE CAXIAS";5,5;519
"11616";2202554;5012;21053,0625699746;22102680;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;1;"PI";"UNID ESC ANTONIO DOS SANTOS";4,1;418
"11617";2202554;5012;21053,0625699746;22102841;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;1;0;1;"PI";"UNID ESC SAO JOSE";4;252
"11618";1700301;6307;28615,6310362694;17004403;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;1;1;1;1;"TO";"ESC MUL ANTONIO JOSE R FILHO";4,1;364
"11619";2205805;25067;13172,9739945652;22006095;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;"PI";"GRUPO ESCOLAR BAIXO PARNAIBA";2,8;128
"11620";2205805;25067;13172,9739945652;22124780;1;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;1;1;0;0;0;0;1;"PI";"UNIDADE ESCOLAR BERNARDO SABINO";3,8;158
"11621";2205805;25067;13172,9739945652;22006877;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;1;1;"PI";"UNID ESC PE JONAS PINTO";2,5;205
"11622";2205805;25067;13172,9739945652;22006133;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;"PI";"GRUPO ESCOLAR FRANCISCO MARQUES";3,2;213
"11623";2205805;25067;13172,9739945652;22006109;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1;1;1;"PI";"GRUPO ESCOLAR EVILASIO SALES";2,9;280
"11624";2205805;25067;13172,9739945652;22136592;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;0;1;1;1;"PI";"UNID ESC PROFESSORA MUNDICA PIMENTEL";3,3;389
"11625";2801702;18092;15627,0107018717;28022432;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;0;1;1;1;"SE";"EMEF EDUCADORA MARIA NILZA DE SOUZA MENDES LIRA";3,2;929
"11626";2801702;18092;15627,0107018717;28031768;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;0;1;1;1;"SE";"ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL PREFEITO ELIZEU SANTOS";2,3;375
"11627";2801702;18092;15627,0107018717;28026357;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;1;1;"SE";"ESC0LA MUNICIPAL ENSINO FUNDAMENTAL PROESSOR E JORNALISTA LUIZ ANTONIO BARRETO";2,9;386
"11628";2801702;18092;15627,0107018717;28022602;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;0;1;1;1;"SE";"ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL LOURIVAL ALVES DA COSTA";4,1;430
"11629";2801702;18092;15627,0107018717;28022424;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1;1;1;"SE";"ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL VEREADOR ANTONIO CARLOS DE ALMEIDA";3,8;549
"11630";2707305;27398;11116,7185634648;27216144;1;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;"AL";"ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL DOMINGOS FERNANDES CALABAR";2,8;1020
"11631";2707305;27398;11116,7185634648;27031640;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;1;1;1;1;1;"AL";"ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL NOSSA SENHORA DA CONCEICAO E ANEXOS";3,8;684
"11632";2707305;27398;11116,7185634648;27221776;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;1;0;1;1;1;"AL";"ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL DEPUTADA CECI CUNHA";3,5;1550
"11633";2707305;27398;11116,7185634648;27221725;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1;1;1;"AL";"ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL NIVALDO NUNES DE MOURA E ANEXOS";3,4;597
"11634";2204204;9108;18474,1632506887;22322710;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;1;1;1;"PI";"ESCOLA MUNICIPAL SANTA FILOMENA";4,7;578
"11635";2204204;9108;18474,1632506887;22085262;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;1;1;0;1;"PI";"ESC MUL JOSE RAMOS";4,2;561
"11636";2700607;8336;15296,4434501348;27051595;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;1;"AL";"ESCOLA MUNICIPAL DE EDUCACAO BASICA PROFESSORA FLORA SOARES DE ARAUJO";3;728
"11637";1711506;3791;15776,6332080925;17022177;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;0;1;"TO";"COLEGIO MUNICIPAL PEDRO LUIZ BONFIM";3,9;970
"11638";1711506;3791;15776,6332080925;17022142;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;1;0;0;1;1;1;"TO";"ESCOLA MUNICIPAL ANIZIO BRAGA";5,2;178
"11639";2929008;15272;12638,6813261164;29173027;1;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;"BA";"COLEGIO MUNICIPAL DUQUE DE CAXIAS";3,3;308
"11640";2929008;15272;12638,6813261164;29173108;1;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;1;1;0;0;1;"BA";"ESCOLA GENERAL FLAMARION PINTO DE CAMPOS";2,5;139
"11641";2206100;10740;17985,7693996569;22139591;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;"PI";"UNID ESC BERNARDO CARVALHO";2;159
"11642";2206100;10740;17985,7693996569;22141715;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;"PI";"ESCOLA MUNICIPAL PROFESSOR JOSE CLAUDIO AGUIAR DA ROCHA";3,5;413
"11643";3148608;17854;20517,3403950104;31050733;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;1;"MG";"EM MARIA DA CONCEICAO FRANCA FAULA";4,2;445
"11644";3148608;17854;20517,3403950104;31044741;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;1;1;"MG";"EM DE EDUCACAO BASICA VEREADOR LEONARDO GUIMARAES";3,3;186
"11645";1720978;2777;15422,0203900709;17022908;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;1;1;"TO";"ESC MUL VILA UNIAO";4,1;90
"11646";2210300;6253;31753,9170731707;22087087;1;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;1;0;1;0;1;1;1;"PI";"UNIDADE ESCOLAR ANTONIO RODRIGUES";3,9;237
"11647";2210300;6253;31753,9170731707;22310797;1;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;1;0;0;1;1;0;1;"PI";"UNIDADE ESCOLAR SEVERIANO JOSE DE SOUSA LIMA";4,2;289
"11648";2103125;8534;9592,67510297483;21007349;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;1;1;1;1;"MA";"UEB JOAQUIM CANTANHEDE FILHO";3,4;399
"11649";2103125;8534;9592,67510297483;21256497;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;"MA";"UEB VALDECY VIANA PRAZERES";2,7;80
"11650";2103125;8534;9592,67510297483;21229708;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;"MA";"UEB PROF LUCILEA PRAZERES COSTA";4,1;304
"11651";2206654;4070;16802,4580994152;22073787;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;"PI";"ESC MUL CRUZ";3,3;207
"11652";3104908;19315;24936,7012589074;31171034;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"EM SEN ALFREDO CATAO";4,8;551
"11653";2704708;51715;15764,3196724524;27039404;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;1;0;0;1;"AL";"ESCOLA MUNICIPAL PREFEITO EDIVAL LEMOS SANTOS";3,3;993
"11654";2704708;51715;15764,3196724524;27039480;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;1;"AL";"ESCOLA MUNICIPAL PROFESSORA ELEUZA GALVAO RODAS";3,8;1438
"11655";2704708;51715;15764,3196724524;27039188;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;1;1;1;1;"AL";"ESCOLA MUNICIPAL D MARIA DE ARAUJO LOBO";4,3;1564
"11656";2704708;51715;15764,3196724524;27039331;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;1;0;0;1;"AL";"ESCOLA MUNICIPAL ALTINA RIBEIRO TOLEDO";2,9;1097
"11657";2708501;34798;616,775958566261;27032124;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;0;1;1;1;"AL";"ESCOLA MUNICIPAL PROFESSORA MARIA DO CARMO DE MORAES";4,2;572
"11658";2708501;34798;616,775958566261;27032094;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;1;1;"AL";"ESCOLA MUNICIPAL DEMOCRITO SARMENTO";3,4;1799
"11659";2708501;34798;616,775958566261;27031691;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;1;"AL";"COLEGIO MUNICIPAL ADEVAN VERCOSA E SILVA";3,6;809
"11660";1722081;11622;27027,2184536082;17010071;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;1;"TO";"ESCOLA MUNICIPAL CANDIDO ARAUJO";3,7;352
"11661";1722081;11622;27027,2184536082;17010195;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;0;0;0;1;"TO";"ESCOLA MUL JOSE HENRIQUE DOS SANTOS";4,2;245
"11662";2406601;8206;12782,271195795;24063355;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;"RN";"ESCOLA MUNICIPAL RUI BARBOSA";3;196
"11663";2112852;13227;15991,7588624052;21095027;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;1;1;0;1;"MA";"ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL SAO FRANCISCO";4,2;192
"11664";2112852;13227;15991,7588624052;21093970;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;0;1;"MA";"UNIDADE INTEGRADA DE ENSINO FUNDAMENTAL HUMBERTO DE CAMPOS";3,9;256
"11665";2112852;13227;15991,7588624052;21094691;1;0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;1;0;1;0;0;1;"MA";"ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL JOSE DE RIBAMAR FIQUENE";3,1;852
"11666";5101803;58690;36123,8649438202;51024730;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MT";"C M E B HELENA ESTEVES";4,7;1071
"11667";5101803;58690;36123,8649438202;51024926;1;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;1;0;0;1;0;1;"MT";"CENTRO MUNICIPAL DE EDUCACAO BASICA CASTRO ALVES";4,5;375
"11668";2206720;8398;20023,2100491803;22025685;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;1;1;1;"PI";"ESCOLA MUNICIPAL LIDIA RIBEIRO DE CARVALHO";3,9;938
"11669";1708205;18713;19435,7983469945;17048850;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;1;1;1;"TO";"ESC MUL DALCI BARROS MILHOMENS";4,6;164
"11670";1708205;18713;19435,7983469945;17018560;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"TO";"ESC MUL HERMINIO AZEVEDO SOARES";4,7;930
"11671";1708205;18713;19435,7983469945;17018641;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;1;1;1;"TO";"ESC MUL PROF JOAO QUEIROZ";4,3;768
"11672";1708205;18713;19435,7983469945;17049636;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;1;1;"TO";"ESCOLA MUNICIPAL RURAL SEBASTIAO LOPES DA SILVA";3,4;113
"11673";3501152;18194;25003,4015142576;35240138;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;1;1;1;1;"SP";"ANTONIO DE CASTRO FIGUEIROA ENGENHEIRO ESCOLA MUNICIPAL";5,4;687
"11674";3501152;18194;25003,4015142576;35240151;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;1;1;1;1;"SP";"RODOVALHO COMENDADOR ESCOLA MUNICIPAL";5;489
"11675";3501152;18194;25003,4015142576;35274227;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;1;1;1;1;"SP";"ISAURA KRUGER PROFA ESCOLA MUNICIPAL";4,8;580
"11676";5100300;17841;39716,8286111111;51053047;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MT";"ESCOLA MUNICIPAL JOSE INACIO FRAGA";4,8;539
"11677";3101409;3046;18708,0209259259;31123617;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;1;1;0;1;"MG";"EM ANTONIO FERREIRA";5,2;384
"11678";2916401;76881;13100,6588634549;29283205;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;1;1;"BA";"ESCOLA RUI BARBOSA";3,3;260
"11679";2916401;76881;13100,6588634549;29423546;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;1;1;1;1;"BA";"COLEGIO PAULO HAGGE";3,2;1021
"11680";2916401;76881;13100,6588634549;29282837;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;1;1;1;"BA";"ESC SIZALTINA S SOUZA FERNANDES";4,1;763
"11681";2916401;76881;13100,6588634549;29282616;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"BA";"CENTRO EDUCACIONAL E CULTURAL JOSE MARCOS GUSMAO";4,1;1792
"11682";2916401;76881;13100,6588634549;29283078;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;1;1;1;1;"BA";"ESCOLA NAIR D ESQUIVEL JANDIROBA";3,1;615
"11683";2703205;24687;13014,4320714685;27215202;1;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;1;1;1;1;1;1;1;"AL";"ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL DOUTOR CARLOS BENIGNO PEREIRA DE LYRA";3,7;786
"11684";2703205;24687;13014,4320714685;27044912;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;0;0;0;1;"AL";"ESCOLA MUNICIPAL DE EDUCACAO BASICA PROFESSORA AURITA ROCHA";4,4;559
"11685";2703205;24687;13014,4320714685;27230686;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;1;1;1;1;"AL";"ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL FREI ARNALDO MOTTA E SA";3,7;1278
"11686";2200459;5303;17691,9077395577;22062912;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;0;1;1;1;"PI";"UNID ESC DEOMENES DE SOUSA BENVINDO";4,4;351
"11687";3203502;19309;31710,1817288136;32014600;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"ES";"EMEF DOMINGOS MARTINS";4,5;728
"11688";3203502;19309;31710,1817288136;32014767;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;1;1;1;0;1;"ES";"EMEF SAO SEBASTIAO DO NORTE";3,9;160
"11689";2108207;38433;12243,4868922946;21230587;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;0;0;0;1;"MA";"UE JANOCA MACIEL";4,7;738
"11690";2108207;38433;12243,4868922946;21107262;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1;1;1;"MA";"G E ELIAS RODRIGUES";2,9;335
